,base_page_url,parent_page_url,current_page_url,page_hop,parent_page_index,parent_page_toc_item,abs_page_toc_item,index,toc_item,ancestor_toc_item,page_contents
84,https://namu.wiki/w/ILLIT,https://namu.wiki/w/ILLIT,https://namu.wiki/w/ILLIT/%EC%BD%98%ED%85%90%EC%B8%A0,1,6.2.,콘텐츠,활동/콘텐츠//공식채널/SUPER REAL ME ILLIT,3.6.,SUPER REAL ME ILLIT,공식채널,"일자,제목,링크,2024년,06.17,눈물로 중단된 데뷔 최종 점검 | 'SUPER REAL ILLIT' TEASER 1,,데뷔 전 아일릿의 연습 마무리 루틴 | ‘SUPER REAL ILLIT’ TEASER 2,,06.18,데뷔, 꿈에서 현실로 | 데뷔 앨범 제작기 | ‘SUPER REAL ILLIT’ EP.01,,06.20,더 잘 해내고 싶어서 답답해요 | 데뷔 앨범 제작기 | ‘SUPER REAL ILLIT’ EP.02,,06.22,우리의 ‘Magnetic’을 보여줄 차례 | 데뷔 앨범 제작기 | ILLIT (아일릿) ‘SUPER REAL ILLIT’ EP.03,, 일자,제목,링크,2024년,06.17,눈물로 중단된 데뷔 최종 점검 | 'SUPER REAL ILLIT' TEASER 1,,데뷔 전 아일릿의 연습 마무리 루틴 | ‘SUPER REAL ILLIT’ TEASER 2,,06.18,데뷔, 꿈에서 현실로 | 데뷔 앨범 제작기 | ‘SUPER REAL ILLIT’ EP.01,,06.20,더 잘 해내고 싶어서 답답해요 | 데뷔 앨범 제작기 | ‘SUPER REAL ILLIT’ EP.02,,06.22,우리의 ‘Magnetic’을 보여줄 차례 | 데뷔 앨범 제작기 | ILLIT (아일릿) ‘SUPER REAL ILLIT’ EP.03,,"
85,https://namu.wiki/w/ILLIT,https://namu.wiki/w/ILLIT,https://namu.wiki/w/ILLIT/%EC%BD%98%ED%85%90%EC%B8%A0,1,6.2.,콘텐츠,활동/콘텐츠//공식채널/SUPER ILLIT,3.7.,SUPER ILLIT,공식채널,"일자,제목,링크,2024년,06.24,‘SUPER ILLIT’ TEASER,,07.01,[SUPER ILLIT] EP.1 PART.1 완벽한 예능짱이 되는 방법,,07.08,[SUPER ILLIT] EP.2 PART.2 완벽한 예능짱이 되는 방법,,07.10,[SUPER ILLIT] ‘SUPER ILLIT’ EP.1~2 비하인드,, 일자,제목,링크,2024년,06.24,‘SUPER ILLIT’ TEASER,,07.01,[SUPER ILLIT] EP.1 PART.1 완벽한 예능짱이 되는 방법,,07.08,[SUPER ILLIT] EP.2 PART.2 완벽한 예능짱이 되는 방법,,07.10,[SUPER ILLIT] ‘SUPER ILLIT’ EP.1~2 비하인드,,"
86,https://namu.wiki/w/ILLIT,https://namu.wiki/w/ILLIT,https://namu.wiki/w/ILLIT/%EC%BD%98%ED%85%90%EC%B8%A0,1,6.2.,콘텐츠,활동/콘텐츠//공식채널/기타,3.8.,기타,공식채널,"일자,제목,링크,2024년,05.20,KCON JAPAN 2024 ‘What is Love?’ Dance Practice (원곡: TWICE),,06.13,코덕 원희의 뽀용한 페스티벌 메이크업 GRWM,,07.08,ILLIT(아일릿) 'Magnetic' Stage Cam @ AliExpress 2024 Weverse Con Festival,, 일자,제목,링크,2024년,05.20,KCON JAPAN 2024 ‘What is Love?’ Dance Practice (원곡: TWICE),,06.13,코덕 원희의 뽀용한 페스티벌 메이크업 GRWM,,07.08,ILLIT(아일릿) 'Magnetic' Stage Cam @ AliExpress 2024 Weverse Con Festival,,"
87,https://namu.wiki/w/ILLIT,https://namu.wiki/w/ILLIT,https://namu.wiki/w/ILLIT/%EC%BD%98%ED%85%90%EC%B8%A0,1,6.2.,콘텐츠,활동/콘텐츠//타채널,4.,타채널,,해당 섹션에 대한 설명이 없거나 하위 문서로 대체됩니다.
88,https://namu.wiki/w/ILLIT,https://namu.wiki/w/ILLIT,https://namu.wiki/w/ILLIT/%EC%BD%98%ED%85%90%EC%B8%A0,1,6.2.,콘텐츠,활동/콘텐츠//타채널/예능,4.1.,예능,타채널,"일자,채널,제목,출연,링크,2024년,03.18,,[4K | 주간아Live] 모여봐요 준이의 숲 with 아일릿(ILLIT),전원,,03.21,,르세라핌 뉴진스 그리고 아일릿 레츠 고 | 🤗어서 5세대,윤아, 원희,,03.27,,[하이라이트] Magnetic 매력의 상큼돌🧲 슈퍼리얼 풋풋함🌱 아일릿의 주간아 활약 모먼트😍,전원,,03.30,,연습실에서 발견된 간식꾸러미?! 오히려 좋아~ 파티 시작 🍭🎉,,04.18,,아일릿 데뷔 3주차에 닥친 시련💦 장꾸 채민 은행장의 노빠꾸 진행🔥 (👭: 은채sbn 보고싶어요ㅠㅠ) | 은채없는 은채의 스타일기💫 스페셜EP | ILLIT,원희, 이로하,, 일자,채널,제목,출연,링크,2024년,03.18,,[4K | 주간아Live] 모여봐요 준이의 숲 with 아일릿(ILLIT),전원,,03.21,,르세라핌 뉴진스 그리고 아일릿 레츠 고 | 🤗어서 5세대,윤아, 원희,,03.27,,[하이라이트] Magnetic 매력의 상큼돌🧲 슈퍼리얼 풋풋함🌱 아일릿의 주간아 활약 모먼트😍,전원,,03.30,,연습실에서 발견된 간식꾸러미?! 오히려 좋아~ 파티 시작 🍭🎉,,04.18,,아일릿 데뷔 3주차에 닥친 시련💦 장꾸 채민 은행장의 노빠꾸 진행🔥 (👭: 은채sbn 보고싶어요ㅠㅠ) | 은채없는 은채의 스타일기💫 스페셜EP | ILLIT,원희, 이로하,,"
89,https://namu.wiki/w/ILLIT,https://namu.wiki/w/ILLIT,https://namu.wiki/w/ILLIT/%EC%BD%98%ED%85%90%EC%B8%A0,1,6.2.,콘텐츠,활동/콘텐츠//타채널/인터뷰,4.2.,인터뷰,타채널,"일자,채널,제목,출연,링크,2024년,03.29,,아일릿은 평소에 뭐 하고 놀까? 따끈따끈한 아일릿 이모지 인터뷰💜,전원,,03.30, 일본 행정구 속령 모델프레스,ILLIT의 인터뷰 연재 ,소개,링크,03.31,윤아,링크,04.01,민주,링크,04.02,모카,링크,04.03,원희,링크,04.04,이로하,링크,04.04,,[여담:餘談 TRIVIA] 아티스트 '아일릿'에 대한 여담 ,요약본,,윤아,,민주,,모카,,원희,,이로하,,비하인드,링크,04.17, 일본 행정구 속령,ILLIT, 『잇테Q』 촬영 뒤를 말한다,전원,링크,04.23, 대만 행정구 속령 kkbox_kpop,데뷔 앨범 발매 기념,전원,,05.26, 일본 행정구 속령 모델프레스,【ILLIT 인터뷰】대망의 일본 무대, MOKA & IROHA가 의기양양하게 고국으로 돌아옵니다 어떤 문화와 언어가 당신을 놀라게 했나요?,전원,사진  인터뷰, 일본 행정구 속령  세븐틴 웹,【첫 면접! & 셀카로 인사 PHOTO] 너무 귀여운 ILLIT에게 여러가지 질문을 ♡ 던졌습니다,전원,인터뷰,05.31, 일본 행정구 속령  non-no,【ILLIT】 세계는 ""마그네틱""에 열광하고 있습니다! 멤버들이 멤버들의 매력을 설명해주면 어떨까요? [인터뷰 vol.1] ,전원,인터뷰,06.01,[ILLIT] 한정 셀카 & 멤버의 자필 자화상도 전달합니다. 멤버들이 ""매우 끌리는"" 것은 무엇이며 무엇에 열정을 가지고 있습니까? [인터뷰 vol.2] ,전원,인터뷰,06.28, 미국 행정구 속령  빌보드,ILLIT: 2024년 6월 K-Pop 이달의 신인 독점 사진 및 셀카 보기 ,전원,사진  인터뷰,07.01, 미국 행정구 속령   iHeartRadio,ILLIT는 ""Magnetic""의 성공에 대해 이야기하고 팬들에게 메시지를 보냅니다! ,전원,공트  인터뷰,07.06, 일본 행정구 속령   모델프레스,귀여운 탈의실 에피소드를 잇달아 선보이는 ILLIT 「바닥에 물을 쏟았습니다」 「연어를 만들까 쇠고기를 만들까 옛날부터 고민하고 있었습니다... [""THE MUSIC DAY 2024"" 인터뷰] ,전원,공트  인터뷰, 일자,채널,제목,출연,링크,2024년,03.29,,아일릿은 평소에 뭐 하고 놀까? 따끈따끈한 아일릿 이모지 인터뷰💜,전원,,03.30, 일본 행정구 속령 모델프레스,ILLIT의 인터뷰 연재 ,소개,링크,03.31,윤아,링크,04.01,민주,링크,04.02,모카,링크,04.03,원희,링크,04.04,이로하,링크,04.04,,[여담:餘談 TRIVIA] 아티스트 '아일릿'에 대한 여담 ,요약본,,윤아,,민주,,모카,,원희,,이로하,,비하인드,링크,04.17, 일본 행정구 속령,ILLIT, 『잇테Q』 촬영 뒤를 말한다,전원,링크,04.23, 대만 행정구 속령 kkbox_kpop,데뷔 앨범 발매 기념,전원,,05.26, 일본 행정구 속령 모델프레스,【ILLIT 인터뷰】대망의 일본 무대, MOKA & IROHA가 의기양양하게 고국으로 돌아옵니다 어떤 문화와 언어가 당신을 놀라게 했나요?,전원,사진  인터뷰, 일본 행정구 속령  세븐틴 웹,【첫 면접! & 셀카로 인사 PHOTO] 너무 귀여운 ILLIT에게 여러가지 질문을 ♡ 던졌습니다,전원,인터뷰,05.31, 일본 행정구 속령  non-no,【ILLIT】 세계는 ""마그네틱""에 열광하고 있습니다! 멤버들이 멤버들의 매력을 설명해주면 어떨까요? [인터뷰 vol.1] ,전원,인터뷰,06.01,[ILLIT] 한정 셀카 & 멤버의 자필 자화상도 전달합니다. 멤버들이 ""매우 끌리는"" 것은 무엇이며 무엇에 열정을 가지고 있습니까? [인터뷰 vol.2] ,전원,인터뷰,06.28, 미국 행정구 속령  빌보드,ILLIT: 2024년 6월 K-Pop 이달의 신인 독점 사진 및 셀카 보기 ,전원,사진  인터뷰,07.01, 미국 행정구 속령   iHeartRadio,ILLIT는 ""Magnetic""의 성공에 대해 이야기하고 팬들에게 메시지를 보냅니다! ,전원,공트  인터뷰,07.06, 일본 행정구 속령   모델프레스,귀여운 탈의실 에피소드를 잇달아 선보이는 ILLIT 「바닥에 물을 쏟았습니다」 「연어를 만들까 쇠고기를 만들까 옛날부터 고민하고 있었습니다... [""THE MUSIC DAY 2024"" 인터뷰] ,전원,공트  인터뷰,"
90,https://namu.wiki/w/ILLIT,https://namu.wiki/w/ILLIT,https://namu.wiki/w/ILLIT/%EC%BD%98%ED%85%90%EC%B8%A0,1,6.2.,콘텐츠,활동/콘텐츠//타채널/기타,4.3.,기타,타채널,"일자,채널,제목,출연,링크,2024년,03.13,,[Hi-RiSiNG] The Members진짜 나에 대한 이야기를 담아, 전속력으로 달려나갈 아일릿(ILLIT),전원,#,03.25,[Hi-RiSiNG] The Members아일릿(ILLIT), 엉뚱·발랄·자유로움…무엇이든 될 수 있는 무한 가능성의 소녀들,#,03.28,,[주간챌린지] MC붐과 함께하는 super 이끌림🧲💟,민주, 이로하,,[주간챌린지] MC쭌과 함께하는 super 이끌림🧲💟,윤아, 모카, 원희,,03.30,,[릴레이댄스]ILLIT(아일릿) - Magnetic (4K),전원,,04.01,,[BE ORIGINAL]ILLIT(아일릿) 'Magnetic' (4K),,04.06,,[인기가요대신가드림] 아일릿 사전녹화 비하인드🎥🎬귀여운 애가 손톱까지 귀여우면 어쩌자는 거야🥺,,04.12,,[비하인드 더 쇼 240402]아일릿 (ILLIT), 오늘의 임티컷 백스테이지,,04.15,,[BE ORIGINAL]ILLIT(아일릿) 'Magnetic' | Videodump (ENG/JPN),,04.16,,[챌린딩]MC 형준 & 아일릿(ILLIT) [THE SHOW 240416],민주, 원희,,,[엠카운트다운]아일릿(ILLIT)이 알려주는 이번 주 엠카운트다운 라인업은? EP.838 ,전원,,04.18,,[비하인드 더 쇼 240409]아일릿 (ILLIT), 오늘의 임티컷 백스테이지,,04.19,,[릴레이댄스]ILLIT(아일릿) - Lucky Girl Syndrome (4K),,05.09,,[비하인드 더 쇼 240423]아일릿 (ILLIT), 오늘의 임티컷 백스테이지,, 일자,채널,제목,출연,링크,2024년,03.13,,[Hi-RiSiNG] The Members진짜 나에 대한 이야기를 담아, 전속력으로 달려나갈 아일릿(ILLIT),전원,#,03.25,[Hi-RiSiNG] The Members아일릿(ILLIT), 엉뚱·발랄·자유로움…무엇이든 될 수 있는 무한 가능성의 소녀들,#,03.28,,[주간챌린지] MC붐과 함께하는 super 이끌림🧲💟,민주, 이로하,,[주간챌린지] MC쭌과 함께하는 super 이끌림🧲💟,윤아, 모카, 원희,,03.30,,[릴레이댄스]ILLIT(아일릿) - Magnetic (4K),전원,,04.01,,[BE ORIGINAL]ILLIT(아일릿) 'Magnetic' (4K),,04.06,,[인기가요대신가드림] 아일릿 사전녹화 비하인드🎥🎬귀여운 애가 손톱까지 귀여우면 어쩌자는 거야🥺,,04.12,,[비하인드 더 쇼 240402]아일릿 (ILLIT), 오늘의 임티컷 백스테이지,,04.15,,[BE ORIGINAL]ILLIT(아일릿) 'Magnetic' | Videodump (ENG/JPN),,04.16,,[챌린딩]MC 형준 & 아일릿(ILLIT) [THE SHOW 240416],민주, 원희,,,[엠카운트다운]아일릿(ILLIT)이 알려주는 이번 주 엠카운트다운 라인업은? EP.838 ,전원,,04.18,,[비하인드 더 쇼 240409]아일릿 (ILLIT), 오늘의 임티컷 백스테이지,,04.19,,[릴레이댄스]ILLIT(아일릿) - Lucky Girl Syndrome (4K),,05.09,,[비하인드 더 쇼 240423]아일릿 (ILLIT), 오늘의 임티컷 백스테이지,,"
91,https://namu.wiki/w/ILLIT,https://namu.wiki/w/ILLIT,https://namu.wiki/w/ILLIT/%EC%BD%98%ED%85%90%EC%B8%A0,1,6.2.,콘텐츠,활동/콘텐츠//타채널/해외채널,4.4.,해외채널,타채널,"일자,채널,제목,출연,링크,2024년,03.26,,(CC) 👸하이브 막내딸들: 꼬마들아! 춤 배틀을 신청한다🔥,전원,,03.28,(CC) 하이브 신인 걸그룹으로 데뷔했는데 n개 국어 언어 천재였던 건에 대하여,, 일자,채널,제목,출연,링크,2024년,03.26,,(CC) 👸하이브 막내딸들: 꼬마들아! 춤 배틀을 신청한다🔥,전원,,03.28,(CC) 하이브 신인 걸그룹으로 데뷔했는데 n개 국어 언어 천재였던 건에 대하여,,"
92,https://namu.wiki/w/ILLIT,https://namu.wiki/w/ILLIT,https://namu.wiki/w/ILLIT/%EC%BD%98%ED%85%90%EC%B8%A0,1,6.2.,콘텐츠,활동/콘텐츠//숏폼,5.,숏폼,,다음 문서로 대체 설명: https://namu.wiki/w/ILLIT/%EC%88%8F%ED%8F%BC
93,https://namu.wiki/w/ILLIT,https://namu.wiki/w/ILLIT,https://namu.wiki/w/ILLIT/%EC%BD%98%ED%85%90%EC%B8%A0,1,6.2.,콘텐츠,활동/콘텐츠//Weverse,6.,Weverse,,다음 문서로 대체 설명: https://namu.wiki/w/ILLIT/Weverse
94,https://namu.wiki/w/ILLIT,https://namu.wiki/w/ILLIT,https://namu.wiki/w/ILLIT/%EC%BD%98%ED%85%90%EC%B8%A0,1,6.2.,콘텐츠,활동/콘텐츠//FOOTNOTES,EOD.,FOOTNOTES,,
95,https://namu.wiki/w/ILLIT,https://namu.wiki/w/ILLIT,https://namu.wiki/w/ILLIT/%EC%88%8F%ED%8F%BC,1,6.2.1.,숏폼,활동/콘텐츠/숏폼//개요,1.,개요,,ILLIT의 숏폼 영상을 서술한 문서이다.
